1 -1
1.0017 -0.9985
1.0034 -0.997003
1.00511 -0.99551
1.00681 -0.99402
1.00852 -0.992533
1.01024 -0.991049
1.01195 -0.989568
1.01367 -0.988091
1.01539 -0.986617
1.01711 -0.985146
1.01883 -0.983679
1.02056 -0.982214
1.02229 -0.980753
1.02402 -0.979295
1.02576 -0.97784
1.02749 -0.976389
1.02923 -0.97494
1.03098 -0.973495
1.03272 -0.972053
1.03447 -0.970614
1.03622 -0.969178
1.03797 -0.967745
1.03972 -0.966316
1.04148 -0.964889
1.04324 -0.963466
1.045 -0.962046
1.04677 -0.960628
1.04853 -0.959215
1.0503 -0.957804
1.05208 -0.956396
1.05385 -0.954991
1.05563 -0.953589
1.05741 -0.952191
1.05919 -0.950795
1.06098 -0.949403
1.06276 -0.948014
1.06455 -0.946627
1.06635 -0.945244
1.06814 -0.943864
1.06994 -0.942487
1.07174 -0.941112
1.07354 -0.939741
1.07535 -0.938373
1.07716 -0.937008
1.07897 -0.935646
1.08078 -0.934287
1.0826 -0.932931
1.08441 -0.931577
1.08624 -0.930227
1.08806 -0.92888
1.08989 -0.927536
1.09172 -0.926194
1.09355 -0.924856
1.09538 -0.923521
1.09722 -0.922188
1.09906 -0.920859
1.1009 -0.919532
1.10275 -0.918209
1.10459 -0.916888
1.10644 -0.91557
1.1083 -0.914255
1.11015 -0.912943
1.11201 -0.911634
1.11387 -0.910328
1.11573 -0.909025
1.1176 -0.907724
1.11947 -0.906427
1.12134 -0.905132
1.12322 -0.90384
1.12509 -0.902551
1.12697 -0.901265
1.12886 -0.899982
1.13074 -0.898702
1.13263 -0.897424
1.13452 -0.896149
1.13641 -0.894878
1.13831 -0.893608
1.14021 -0.892342
1.14211 -0.891079
1.14401 -0.889818
1.14592 -0.88856
1.14783 -0.887305
1.14974 -0.886053
1.15166 -0.884803
1.15358 -0.883557
1.1555 -0.882313
1.15742 -0.881072
1.15935 -0.879833
1.16128 -0.878598
1.16321 -0.877365
1.16514 -0.876135
1.16708 -0.874907
1.16902 -0.873683
1.17096 -0.872461
1.17291 -0.871242
1.17486 -0.870025
1.17681 -0.868811
1.17876 -0.8676
1.18072 -0.866392
1.18268 -0.865186
1.18464 -0.863983
1.18661 -0.862783
1.18858 -0.861585
1.19055 -0.860391
1.19252 -0.859198
1.1945 -0.858009
1.19648 -0.856822
1.19846 -0.855638
1.20045 -0.854456
1.20243 -0.853277
1.20443 -0.852101
1.20642 -0.850927
1.20842 -0.849756
1.21042 -0.848588
1.21242 -0.847422
1.21443 -0.846259
1.21643 -0.845099
1.21845 -0.843941
1.22046 -0.842785
1.22248 -0.841633
1.2245 -0.840483
1.22652 -0.839335
1.22855 -0.83819
1.23057 -0.837048
1.23261 -0.835908
1.23464 -0.834771
1.23668 -0.833636
1.23872 -0.832504
1.24076 -0.831375
1.24281 -0.830248
1.24486 -0.829123
1.24691 -0.828001
1.24897 -0.826882
1.25103 -0.825765
1.25309 -0.824651
1.25515 -0.823539
1.25722 -0.82243
1.25929 -0.821323
1.26136 -0.820219
1.26344 -0.819117
1.26552 -0.818018
1.2676 -0.816921
1.26969 -0.815827
1.27177 -0.814735
1.27386 -0.813646
1.27596 -0.812559
1.27806 -0.811475
1.28016 -0.810393
1.28226 -0.809314
1.28437 -0.808237
1.28648 -0.807163
1.28859 -0.806091
1.2907 -0.805021
1.29282 -0.803954
1.29495 -0.802889
1.29707 -0.801827
1.2992 -0.800767
1.30133 -0.79971
1.30346 -0.798655
1.3056 -0.797602
1.30774 -0.796552
1.30988 -0.795504
1.31203 -0.794459
1.31418 -0.793416
1.31633 -0.792375
1.31849 -0.791337
1.32065 -0.790301
1.32281 -0.789268
1.32497 -0.788237
1.32714 -0.787208
1.32931 -0.786182
1.33149 -0.785158
1.33367 -0.784137
1.33585 -0.783117
1.33803 -0.7821
1.34022 -0.781086
1.34241 -0.780074
1.3446 -0.779064
1.3468 -0.778056
1.349 -0.777051
1.3512 -0.776048
1.35341 -0.775048
1.35562 -0.77405
1.35783 -0.773054
1.36005 -0.77206
1.36227 -0.771069
1.36449 -0.77008
1.36671 -0.769093
1.36894 -0.768109
1.37117 -0.767126
1.37341 -0.766147
1.37565 -0.765169
1.37789 -0.764194
1.38013 -0.763221
1.38238 -0.76225
1.38463 -0.761282
1.38689 -0.760315
1.38915 -0.759351
1.39141 -0.75839
1.39367 -0.75743
1.39594 -0.756473
1.39821 -0.755518
1.40049 -0.754565
1.40276 -0.753615
1.40504 -0.752666
1.40733 -0.75172
1.40962 -0.750776
1.41191 -0.749835
1.4142 -0.748895
1.4165 -0.747958
1.4188 -0.747023
1.4211 -0.74609
1.42341 -0.74516
1.42572 -0.744231
1.42804 -0.743305
1.43035 -0.742381
1.43268 -0.741459
1.435 -0.740539
1.43733 -0.739622
1.43966 -0.738706
1.44199 -0.737793
1.44433 -0.736882
1.44667 -0.735973
1.44902 -0.735067
1.45137 -0.734162
1.45372 -0.73326
1.45607 -0.732359
1.45843 -0.731461
1.46079 -0.730565
1.46316 -0.729671
1.46553 -0.72878
1.4679 -0.72789
1.47027 -0.727002
1.47265 -0.726117
1.47504 -0.725234
1.47742 -0.724353
1.47981 -0.723474
1.4822 -0.722597
1.4846 -0.721722
1.487 -0.720849
1.4894 -0.719978
1.49181 -0.71911
1.49422 -0.718243
1.49664 -0.717379
1.49905 -0.716517
1.50147 -0.715657
1.5039 -0.714798
1.50633 -0.713942
1.50876 -0.713088
1.51119 -0.712236
1.51363 -0.711386
1.51607 -0.710539
1.51852 -0.709693
1.52097 -0.708849
1.52342 -0.708007
1.52588 -0.707168
1.52834 -0.70633
